product_link,product_name,product_description,product_price,product_id,product_category
https://www.nuuly.com/rent/products/strapless-velvet-slip-dress?color=439,Strapless Velvet Slip Dress,"Known for their two-piece sets, mini dresses and feminine blouses, LA-based 4SI3NNA designs casual-yet-polished silhouettes, perfect for backyard parties, happy hours and all-day brunches.",168,a10408f7-af80-48c6-81c3-903a1da7f92b,dress
https://www.nuuly.com/rent/products/ribbed-cashmere-poncho?color=030,Ribbed Cashmere Poncho,"Featuring a slightly relaxed fit, this *oh-so soft* cashmere knit makes a polished match for slim jeans and ankle boots or clogs.",148,0cfd91b0-307c-4304-a08e-12af62a19698,poncho
https://www.nuuly.com/rent/products/high-rise-vegan-leather-culottes?color=011,High-Rise Vegan Leather Culottes,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",128,6cbf9042-d6f7-4d8d-86b8-79d680a6df20,culottes
https://www.nuuly.com/rent/products/allanna-ruched-dress?color=050,Allanna Ruched Dress,"Scandinavian cool meets playful sophistication with Baum und Pferdgarten. Since 1999, this iconic brand has been designing vibrant styles that marry unique prints, bold colors + impeccable craftsmanship.",199,0b999cfe-a21c-4221-bf6f-279aa11e6b23,dress
https://www.nuuly.com/rent/products/brandy-cut-out-maxi-dress?color=237,Brandy Cut Out Maxi Dress,"Dubbing themselves ""trend-inspired"", ASTR The Label draws from international style and street wear to create attainable looks for all occasions—your best friend's wedding, this week's happy hour or Sunday's brunch.",148,89756e35-6f6d-4eec-97c5-5ce8c552fd08,dress
https://www.nuuly.com/rent/products/rachel-one-shoulder-mini-dress?color=018,Rachel One-Shoulder Mini Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them.",170,831fb86b-00f9-4e85-afdc-d5e3f344dd93,dress
https://www.nuuly.com/rent/products/anessa-high-rise-wide-leg-jeans?color=020,Anessa High-Rise Wide Leg Jeans,"As the only female founder in the American denim industry, Paige Adams-Geller has revolutionized the market with jeans that you'll truly want to live in. PAIGE provides flawlessly tailored denim that's both comfortable and flattering.",239,f8501d0b-46b5-46c4-842c-69984424ef3a,jeans
https://www.nuuly.com/rent/products/boat-neck-cropped-sweater?color=000,Boat-Neck Cropped Sweater,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",128,332f2295-1946-4cb4-a72c-8853f86e60e9,sweater
https://www.nuuly.com/rent/products/gingham-ruffle-romper?color=266,Gingham Ruffle Romper,"Founded in Costa Rica, designed in Miami and developed in Italy, Mare Mare’s diverse collection of chic mini dresses, two-piece sets and cold shoulder tops feature bold prints, graphic lace and 3D detailing.",158,ca06b59a-5753-4955-8fd6-9c25914a6d5f,romper
https://www.nuuly.com/rent/products/andorra-sherpa-hoodie?color=018,Andorra Sherpa Hoodie,"P.E nation is athleisure done right (finally). The Aussie label’s performance-ready pieces are stylish and witty, complete with a wink to ‘90s streetwear. If you don’t actually go to the gym in them, we won’t tell. ",189,8aed243c-a1b7-465d-a327-92b707b6a68a,hoodie
https://www.nuuly.com/rent/products/puff-sleeve-seamed-denim-dress?color=094,Puff-Sleeve Seamed Denim Dress,"Anthropologie's exclusive collection of premium denim + everyday outfitting offers an expansive array of made-for-you pieces that are versatile, comfortable and inclusive of all sizes, styles and vibes.",180,1f549de3-ba75-42c4-9842-000244e6ae7b,dress
https://www.nuuly.com/rent/products/pleated-high-rise-long-shorts?color=001,Pleated High-Rise Long Shorts,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",120,e5ef5e6c-769c-4b7e-bd70-3a85898e62cb,shorts
https://www.nuuly.com/rent/products/mystic-bush-midi-dress?color=000,Mystic Bush Midi Dress,"What began as a handful of goods at a local fashion fair has grown into one of Brazil’s most recognizable labels for sun-soaked dressing. With vibrant colors, bold silhouettes and feminine details featured in every design, FARM Rio’s cheerful creations are both fashion-forward and vintage-inspired.",270,5fede8ed-da9d-4c9f-9a4b-75a09dcf027c,dress
https://www.nuuly.com/rent/products/butterfly-babe-maxi-dress?color=001,Butterfly Babe Maxi Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.
",198,b9e95372-d88d-4f1b-b475-a427e4d069e0,dress
https://www.nuuly.com/rent/products/wheton-metallic-pants?color=004,Wheton Metallic Pants,"They don’t call it the Best Coast for nothing. Designed in Los Angeles, AFRM has a distinctly SoCal sensibility. Think: cool, casual and sun-kissed.",98,36f28de3-8adf-4f20-9b9b-15de5389e3f1,pants
https://www.nuuly.com/rent/products/twofer-collared-mini-dress?color=018,Twofer Collared Mini Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",160,81173612-44c8-48f4-92a2-b05ae073b84e,dress
https://www.nuuly.com/rent/products/jordie-high-rise-wide-leg-jeans?color=091,Jordie High-Rise Wide Leg Jeans,"Introducing Favorite Daughter x Nuuly, a collab featuring 10 exclusive, fall-forward styles from the fashion-staple brand in new colors + customer fave silhouettes. ",228,83ed3883-64df-45b1-8f4c-8cd0b2b7ea62,jeans
https://www.nuuly.com/rent/products/horse-isles-knit-sweater-vest?color=049,Horse Isles Knit Sweater Vest,Found draws inspiration from rural western U.S. and southern Asian fashion and the intersection of streetwear and luxury fashion.,132,7bce22c2-7617-4bce-80d0-db11ad6036af,vest
https://www.nuuly.com/rent/products/uma-mini-dress?color=066,Uma Mini Dress,"Launched in 2011 by Australian designer Katie Pratt, Elliatt specializes in pieces with strong feminine shapes and innovative embellishments. Think dresses, tops and skirts that are special enough for date night but easy enough for brunching (hello, bottomless mimosas!)",230,f652a292-db3e-4117-9325-07dcaee5a775,dress
https://www.nuuly.com/rent/products/nce-cargo-wide-leg-jeans?color=001,Nce Cargo Wide Leg Jeans,"Warp + Weft is a family-owned denim company that's been making the perfect pair of jeans for three decades. The difference is in the details: denim that's designed with curved waistbands and flattering back pockets for every body shape, manufacturing processes that use 90% less water and a propietary blend of materials that offer great comfort and premium quality.",98,6b9a3cf7-8084-4189-8205-4b15435e7cf3,jeans
https://www.nuuly.com/rent/products/satin-ruched-slip-maxi-dress?color=085,Satin Ruched Slip Maxi Dress,"Good American is the first fully inclusive fashion brand that celebrates all dimensions of female power. Offering quality, style and substance in sizes XS–5XL, Good American is committed to challenging industry norms by empowering women to feel sexy and confident no matter their size or shape.",129,d2bd55f8-81bf-4759-81cb-7b2a4db39c03,dress
https://www.nuuly.com/rent/products/floral-printed-ruffled-mini-dress?color=266,Floral Printed Ruffled Mini Dress,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",178,a10a4fd4-3bef-471b-89d6-32132b0b1fb6,dress
https://www.nuuly.com/rent/products/uri-lace-corset-midi-dress?color=066,Uri Lace Corset Midi Dress,"Run by an all-women team in NYC, SAYLOR’s East-meets-West Coast collection offers something for everyone with its array of prints, textures and sustainably produced fabrics. ",264,84fcb356-c88d-4412-b5f6-00c86587de6a,dress
https://www.nuuly.com/rent/products/rose-applique-blouse?color=040,Rose Appliqué Blouse,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",148,0f628cb5-da22-4917-9adb-57cf1f52ca96,blouse
https://www.nuuly.com/rent/products/audrey-knit-crop-top?color=061,Audrey Knit Crop Top,"Nuuly partnered with woman-owned label Find Me Now to craft a fall-forward capsule of seven pieces including knitwear, matching sets + outerwear. Available in standard and plus sizes, this collab celebrates Find Me Now’s vibrant aesthetic with bright colors + bold silhouettes.",124,dbb4473b-e363-4457-a5a4-3fc1f237065c,top
https://www.nuuly.com/rent/products/printed-v-neck-cross-back-petticoat-dress?color=028,Printed V-Neck Cross-Back Petticoat Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",498,5cf573c5-3991-42ea-bb0b-39236422c826,dress
https://www.nuuly.com/rent/products/graphic-collegiate-sweatshirt?color=010,Graphic Collegiate Sweatshirt,"Celebrity sisters Erin and Sara Foster created their fashion line to fill gaps in their own wardrobes where they wished classic, quality basics lived. Favorite Daughter features refined silhouettes with a modern twist.  ",88,227abb26-9805-403a-860c-6774fc2a4692,sweatshirt
https://www.nuuly.com/rent/products/perri-midi-dress?color=001,Perri Midi Dress,"Launched in 2011 by Australian designer Katie Pratt, Elliatt specializes in pieces with strong feminine shapes and innovative embellishments. Think dresses, tops and skirts that are special enough for date night but easy enough for brunching (hello, bottomless mimosas!)",225,8a004c04-51a8-488f-b278-49b39e569789,dress
https://www.nuuly.com/rent/products/colorblock-patchwork-knit-pants?color=266,Colorblock Patchwork Knit Pants,"Born out of a need for representation in the American fashion market, Indian immigrant Rose Ajmera started Saachi with a passion for traditional embroidery and patterns. Now a thriving women-owned family business that supports the craft of Indian artisans, they make dusters, jackets and vests that embody the Indian spirit.",120,577be1ad-2f32-4a7a-b4ec-a27b7291dbed,pants
https://www.nuuly.com/rent/products/in-my-feelings-velvet-crop-slim-flare-pants?color=010,In My Feelings Velvet Crop Slim Flare Pants,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",78,28969eb5-10fb-42d6-9f1e-41748456875b,pants
https://www.nuuly.com/rent/products/somerset-maxi-dress?color=023,Somerset Maxi Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go.",168,65d30c83-9cd5-45c0-b3be-8ba6be851346,dress
https://www.nuuly.com/rent/products/pleated-mini-skirt?color=000,Pleated Mini Skirt,"Based in Los Angeles and named after a song written especially for Audrey Hepburn, Moon River creates versatile, vintage-inspired clothing for the free-spirited woman. Clean lines and earthy colors lend to its timeless appeal. ",90,752e3a81-f2f6-46c7-8a60-acdbbe12d167,skirt
https://www.nuuly.com/rent/products/zelda-maxi-dress?color=041,Zelda Maxi Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",168,1635d3dc-946e-4084-a314-46ef67a09a87,dress
https://www.nuuly.com/rent/products/v-neck-deco-midi-dress?color=061,V-Neck Deco Midi Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",260,f469d90e-6e6e-4cb2-aaa0-02f01b6d94a7,dress
https://www.nuuly.com/rent/products/the-bennet-buttondown-shirt?color=069,The Bennet Buttondown Shirt,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",98,cd34d3a1-8cf3-4f50-8002-a153c7ddc10f,shirt
https://www.nuuly.com/rent/products/the-colette-cropped-wide-leg-corduroy-pants?color=056,The Colette Cropped Wide-Leg Corduroy Pants,"Give a nod to mod with the Colette. Cropped with flare, our rave-reviewed silhouette charms with a form-fitting high rise and a breezy wide leg.
",138,c3aee5ca-154e-4d84-94f6-8ad2874016af,pants
https://www.nuuly.com/rent/products/bow-front-wide-leg-jumpsuit?color=066,Bow-Front Wide Leg Jumpsuit,,298,f80dcdb2-b5de-45bf-bcd2-b08c3962f71e,jumpsuit
https://www.nuuly.com/rent/products/vegan-leather-moto-jacket?color=016,Vegan Leather Moto Jacket,"Meaning ""with the girls"" in French, Avec Les Filles combines playful sophistication with aspirational design to create feminine pieces featuring moody florals and modern details. ",229,4b4229b0-9bfd-4be2-9c9c-b57722b51262,jacket
https://www.nuuly.com/rent/products/charley-textured-vest?color=001,Charley Textured Vest,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",98,a36bff6a-e102-44a7-9ed2-f63078064702,vest
https://www.nuuly.com/rent/products/the-somerset-romper-linen-edition?color=060,The Somerset Romper: Linen Edition,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",160,f6d7d61c-fbaa-4e04-806a-dc31539ebc98,edition
https://www.nuuly.com/rent/products/denim-weekender-shirt?color=040,Denim Weekender Shirt,"Good American is the first fully inclusive fashion brand that celebrates all dimensions of female power. Offering quality, style and substance in sizes XS–5XL, Good American is committed to challenging industry norms by empowering women to feel sexy and confident no matter their size or shape.",149,f8891b64-8372-43b5-899a-5faa335d5f3b,shirt
https://www.nuuly.com/rent/products/uptown-high-rise-vegan-pants?color=061,Uptown High-Rise Vegan Pants,"Perfectly distressed, all-American styles are the backbone of this Free People collection, encompassing denim, tees, dresses and more.        ",98,d9279c45-1534-4679-90bb-ac57c57d3050,pants
https://www.nuuly.com/rent/products/della-patterned-sweater?color=000,Della Patterned Sweater,"Callahan's knitwear gives us LA vibes—easy tops and laidback dresses that are as comfortable as they are California-cool, thanks to the textures, materials, and techniques the brand has spent years perfecting. ",158,18e38b4d-24f8-489e-bb93-c0ff95df64e3,sweater
https://www.nuuly.com/rent/products/ribbed-racerback-tank?color=040,Ribbed Racerback Tank,,58,32289372-9656-4b22-84d5-114a300b6ab7,tank
https://www.nuuly.com/rent/products/hou-wide-leg-jeans?color=012,Hou Wide Leg Jeans,"Warp + Weft is a family-owned denim company that's been making the perfect pair of jeans for three decades. The difference is in the details: denim that's designed with curved waistbands and flattering back pockets for every body shape, manufacturing processes that use 90% less water and a propietary blend of materials that offer great comfort and premium quality.",98,66879eaf-9854-4659-abc0-888560bb05a0,jeans
https://www.nuuly.com/rent/products/feather-hemmed-tank?color=001,Feather Hemmed Tank,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",160,93f221cb-b579-46d2-bf9f-36323ee52fbb,tank
https://www.nuuly.com/rent/products/varsity-cable-knit-cardigan-sweater?color=011,Varsity Cable-Knit Cardigan Sweater,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",148,af375c5c-787d-4fdb-b0b6-3b3704ffbf85,sweater
https://www.nuuly.com/rent/products/high-rise-parachute-shorts?color=098,High-Rise Parachute Shorts,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",98,13081b2e-06a2-4dde-9ebb-78cd75c354a3,shorts
https://www.nuuly.com/rent/products/willow-oversized-bomber-jacket?color=000,Willow Oversized Bomber Jacket,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",168,1df8c6c9-3ef9-41a9-afa8-8e24206d3292,jacket
https://www.nuuly.com/rent/products/imann-crushed-velvet-blazer?color=060,Imann Crushed Velvet Blazer,"Best known as an iconic footwear brand, Steve Madden has expanded their innovative designs to include trendy womenswear in simple, statement designs. ",99,e21e7726-d1fa-4d86-bcfd-9ac9cd3dbc3c,blazer
https://www.nuuly.com/rent/products/shelly-relaxed-shorts?color=092,Shelly Relaxed Shorts,"Samsøe Samsøe is a Danish fashion brand that exemplifies Scandinavian minimalism with an edge. Known for their timeless designs, exceptional quality + commitment to sustainability, the brand creates versatile pieces that are both comfortable and functional.",135,15894da7-bb56-4fa6-bfc8-db469e17c783,shorts
https://www.nuuly.com/rent/products/floral-jacquard-tiered-maxi-dress?color=035,Floral Jacquard Tiered Maxi Dress,"From embroidered, weekend-ready blouses to finely-detailed dresses, Let Me Be’s modern boho pieces lend a well-travelled vibe and more importantly, celebrate the individuality of the women who wear them.",220,85e6813e-a976-4f75-a10e-8fbe3eced6cb,dress
https://www.nuuly.com/rent/products/cropped-henley-blouse?color=001,Cropped Henley Blouse,"Anthropologie's exclusive collection of premium denim + everyday outfitting offers an expansive array of made-for-you pieces that are versatile, comfortable and inclusive of all sizes, styles and vibes.",98,645f5159-a226-4c65-8df3-774bd6abf710,blouse
https://www.nuuly.com/rent/products/rylee-colorblock-sweater?color=009,Rylee Colorblock Sweater,"Best known as an iconic footwear brand, Steve Madden has expanded their innovative designs to include trendy womenswear in simple, statement designs. ",79,57f24efd-41a2-44a7-adea-a4a772df807a,sweater
https://www.nuuly.com/rent/products/sandre-knit-pullover?color=011,Sandre Knit Pullover,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",148,eae9f042-a5d0-44b9-b8d2-e11d80f7eb97,pullover
https://www.nuuly.com/rent/products/frida-tailored-pants?color=060,Frida Tailored Pants,"FRENCHMAUVE seeks to create beautifully made clothes that empower women to embrace their own unique style—that's blazers, dresses and jumpsuits with both elegance and playfulness. These are the types of pieces you reach for when you need something chic with a hint of wit (just like you, really).",178,09572a87-9226-4351-82ee-9000baf7148f,pants
https://www.nuuly.com/rent/products/olivette-cut-out-dress?color=266,Olivette Cut Out Dress,"Dubbing themselves ""trend-inspired"", ASTR The Label draws from international style and street wear to create attainable looks for all occasions—your best friend's wedding, this week's happy hour or Sunday's brunch.",148,bad04851-3a8c-4bab-ac4f-ba3d74982c8a,dress
https://www.nuuly.com/rent/products/advance-cutout-jeans?color=093,Advance Cutout Jeans,"Based in Sydney, Australia, and inspired by the city's perfect balance of urban and beach living, Sovere aces the art of day to night dressing. ",199,a9bc68dd-faf5-4884-a3e5-07a1e6d64353,jeans
https://www.nuuly.com/rent/products/dylan-off-the-shoulder-maxi-dress?color=029,Dylan Off-The-Shoulder Maxi Dress,"From denim done every-which-way to wear-on-the-outside intimates, Urban Outfitters takes on trends—then takes them to the next level.  



",69,630cf1a0-f0b1-482b-8f1e-ec58e319a87e,dress
https://www.nuuly.com/rent/products/ellison-ruffle-dress?color=001,Ellison Ruffle Dress,California-cool for wherever you live and wherever you travel—that's RAHI. Pieces for a new generation of jetsetters who don't mind the confidence boost that comes with wearing beautifully designed but infinitely wearable clothing for every adventure.,195,68d0018e-6987-4458-81e3-530d6f7e85be,dress
https://www.nuuly.com/rent/products/v-neck-asymmetrical-eyelet-dress?color=010,V-Neck Asymmetrical Eyelet Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",248,51b2b1cd-e8a0-4e83-b419-713a08e6bfe2,dress
https://www.nuuly.com/rent/products/luisa-floral-skort?color=037,Luisa Floral Skort,,75,a76641ce-e19b-4221-ba93-53198cb55285,skort
https://www.nuuly.com/rent/products/smith-corduroy-coverall-jumpsuit?color=021,Smith Corduroy Coverall Jumpsuit,"From denim done every-which-way to wear-on-the-outside intimates, Urban Outfitters takes on trends—then takes them to the next level.  

 
 
",129,f135fd59-0fb9-42b9-a095-045342a08ae9,jumpsuit
https://www.nuuly.com/rent/products/strapless-colorblock-tulle-dress?color=000,Strapless Colorblock Tulle Dress,"Copenhagen-based designer Pernille Rosenkilde creates imaginative garments where timeless elegance meets modern whimsy. The stylist-influencer-creative draws inspiration from bright colors, unusual materials + vintage finds.",180,790630e7-dc9b-4269-95a0-16a7b1007e04,dress
https://www.nuuly.com/rent/products/tonya-cable-knit-sweater?color=008,Tonya Cable Knit Sweater,"FRENCHMAUVE seeks to create beautifully made clothes that empower women to embrace their own unique style—that's blazers, dresses and jumpsuits with both elegance and playfulness. These are the types of pieces you reach for when you need something chic with a hint of wit (just like you, really).",188,0a04c854-8ef4-4fde-9fc5-871c5fd0b276,sweater
https://www.nuuly.com/rent/products/earl-grey-romper?color=004,Earl Grey Romper,"Founded by sisters Sarina and Rachel, jumpsuit brand B.O.D. is know for versatile styles that embody the ethos of their late mother, Holly: 'feel good, do good and suit yourself.'",78,624ce012-826b-44d0-8fc2-d3403cf17534,romper
https://www.nuuly.com/rent/products/tannie-jumpsuit?color=001,Tannie Jumpsuit,"From denim done every-which-way to wear-on-the-outside intimates, Urban Outfitters takes on trends—then takes them to the next level. ",99,753e9305-47a6-4462-b7d0-5c1b1710d358,jumpsuit
https://www.nuuly.com/rent/products/cinna-midi-dress?color=001,Cinna Midi Dress,"Designed to take you seamlessly from one sun-kissed adventure to the next, one-of-a-kind textures, limited-edition fabrics and hand sewn embellishments feature in Saltwater Luxe’s LA-produced collection.",149,b1e94800-a866-4b67-8f1c-b2f3b5ff5e90,dress
https://www.nuuly.com/rent/products/mirage-relaxed-shorts?color=030,Mirage Relaxed Shorts,"The Australian designer couple behind cult-fave Rolla's incorporates their experience working with global denim brands to create jeans, dresses and more using clean, classic lines updated with modern touches.",109,e74b73a2-7090-4099-aaca-8f95f491bbd2,shorts
https://www.nuuly.com/rent/products/cherry-mini-dress?color=010,Cherry Mini Dress,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",128,aec78101-9074-4a28-9f47-3e191f4b98c0,dress
https://www.nuuly.com/rent/products/benita-lobster-dress?color=060,Benita Lobster Dress,"Meaning ""bohemian traveler"" or ""wanderer"" in Hindi, Jaipur-based BANJANAN is dedicated to supporting and sustaining its local textile community. Its collection of modern heirlooms draws on generations of experience, featuring handmade embroidery and vibrant floral prints impossible to create by machine.",315,f93fd094-781f-4357-8773-ec712af2786b,dress
https://www.nuuly.com/rent/products/libby-cropped-velvet-vest?color=001,Libby Cropped Velvet Vest,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",78,0608db63-1c83-4725-b231-3fbbe2d7bfbf,vest
https://www.nuuly.com/rent/products/claudia-off-the-shoulder-sweater?color=001,Claudia Off-The-Shoulder Sweater,,59,f9ed9f6a-eafd-48b6-a6b0-d6852179dc87,sweater
https://www.nuuly.com/rent/products/joshua-tree-romper?color=266,Joshua Tree Romper,"Sisters Lizzy Abegg and Isabella Pennefather dreamed up Spell in their beachside hometown of Byron Bay, Australia. Their muse? The patron saint of boho, Stevie Nicks.",239,aae77b00-5f66-4f38-ad6f-76eb1a603f97,romper
https://www.nuuly.com/rent/products/yesterday-tie-front-cardigan?color=060,Yesterday Tie-Front Cardigan,"Gathering inspiration from the past and interpreting it for the present in a unique way is at the heart of the Free People aesthetic. Exclusive washes and distressing paired with feminine details like hand-stitching and contrast lace give each style its coveted, creative edge.",98,0793db14-3c8a-4af2-b67b-b5621017111a,cardigan
https://www.nuuly.com/rent/products/tiered-satin-maxi-dress?color=271,Tiered Satin Maxi Dress,"Designed in L.A. and made for self expression, Du Paradis is feminine and effortless, playing with variations of fabrics to create cherishable looks that are exciting to wear.",175,bfaadd25-404f-4bf2-85e4-c92042c3a941,dress
https://www.nuuly.com/rent/products/mixed-media-overcoat?color=066,Mixed Media Overcoat,"Founded in 2010 by New Yorker Daniel Saponaro, Hutch opts for sophistication over trend, showcasing Saponaro's love of vibrant colors, conceptual prints and feminine tailoring.",268,6e0747f2-4392-4a81-9148-ffd2453f2bb3,overcoat
https://www.nuuly.com/rent/products/v-neck-flutter-sleeve-dress?color=066,V-Neck Flutter-Sleeve Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",190,ec00a5c3-33c0-4604-b061-58a0a5568ddf,dress
https://www.nuuly.com/rent/products/helena-satin-trousers?color=001,Helena Satin Trousers,"Samsøe Samsøe is a Danish fashion brand that exemplifies Scandinavian minimalism with an edge. Known for their timeless designs, exceptional quality + commitment to sustainability, the brand creates versatile pieces that are both comfortable and functional.",190,c9764315-3bf3-40c8-8921-7f0655174125,trousers
https://www.nuuly.com/rent/products/the-bennet-buttondown-shirt-pearl-embellished-edition?color=008,The Bennet Buttondown Shirt: Pearl-Embellished Edition,"The name ""Maeve"" references a purple flower, a Greek goddess and a famously beautiful Irish warrior queen, all inspirations for this structured, delicate Exclusive to Anthropologie, Maeve designs are refined, flattering and endlessly wearable.",160,9f9af833-13af-4c86-8d1d-a7c11a0294ea,edition
https://www.nuuly.com/rent/products/natalia-puff-sleeve-top?color=010,Natalia Puff Sleeve Top,"Designed with free spirits in mind, Kimchi Blue’s romantic designs feature embroidery, patchwork and other craft-inspired, feminine motifs. Imbued with an eclectic feel, each piece is made with special details handpicked for you.",59,c0bd8d86-f18e-4abb-a651-3aefd0164532,top
https://www.nuuly.com/rent/products/satin-bell-pants?color=007,Satin Bell Pants,"Comfort is the key to all of Sophie Rue’s designs. This thoughtfully crafted collection aims to make personal, always reached-for garments.",138,9f716a84-7566-4127-9df2-85ab096e3b91,pants
https://www.nuuly.com/rent/products/pia-bow-midi-dress?color=066,Pia Bow Midi Dress,"With a belief that you shouldn't have to choose between your wardrobe and the environment, Damson Madder uses 100% recycled polyester, natural dyes and organic cotton throughout their eye-catching pieces—whether psychedelic pants, smocked babydoll dresses or blouses with best-in-class Peter Pan collars.",145,cfbee355-018b-4be3-8105-5a0d1eb5846a,dress
https://www.nuuly.com/rent/products/diar-blouse?color=060,Diar Blouse,"Featuring edgy pieces in unique prints and form-fitting silhouettes, the designers behind Motel channel a serious love for ‘90s American vintage and West Coast thrifting into their eclectic British label.",75,abc90c1f-1026-4d8a-8577-cbd460f5f12f,blouse
https://www.nuuly.com/rent/products/feeling-groovy-midi-dress?color=072,Feeling Groovy Midi Dress,Flowy floral midi dress featuring a tiered skirt with a v-neckline and voluminous sleeves.,168,efffe17b-3d07-4aae-bd92-9cd29cfe12b0,dress
https://www.nuuly.com/rent/products/high-roller-jumpsuit?color=048,High Roller Jumpsuit,"Perfectly distressed, all-American styles are the backbone of this Free People collection, encompassing denim, tees, dresses and more.    ",98,20c21aea-cb65-40bd-9819-873deb5be1af,jumpsuit
https://www.nuuly.com/rent/products/mars-floral-pants?color=018,Mars Floral Pants,"With the aim of humanizing the apparel industry, known supply works to celebrate makers, timeless quality and collaboration. Each piece is hand-signed by its maker and every product made in brand-operated facilities, so you can both look good and feel good supporting a more human way of making clothes. ",152,9c3703b7-21a5-4d45-96e1-e56d10b271fe,pants
https://www.nuuly.com/rent/products/button-up-romper?color=010,Button-Up Romper,"Native New Yorker and influencer before the age of Instagram, Danielle Bernstein began WeWoreWhat as a fashion blog, which quickly turned from inspiring creative outlet to trend-setting clothing brand. Think Insta-worthy denim, sleek activewear and basics that turn heads.",125,28815ced-09a4-49bd-8301-542f8a1ff228,romper
https://www.nuuly.com/rent/products/the-long-sleeve-somerset-maxi-dress?color=089,The Long-Sleeve Somerset Maxi Dress,"The thoughtfully designed pieces from Anthropologie surprise, delight and tell stories—of a collaborative, inventive community of women savoring every adventure and seeking beauty wherever they go. ",178,3d37d316-36b1-4eec-b542-be49e9c53fb6,dress
https://www.nuuly.com/rent/products/ellison-ruffled-dress?color=040,Ellison Ruffled Dress,California-cool for wherever you live and wherever you travel—that's RAHI. Pieces for a new generation of jetsetters who don't mind the confidence boost that comes with wearing beautifully designed but infinitely wearable clothing for every adventure.,195,57f045a8-6359-4d45-823c-60c0db7c0fcf,dress
